prompts;tokensprompt;tokensanswer;;;REFACTORING;NNEW FEATURE;BUG FIXING;ENERGY;SECURITY;nw;;;;;;;;;
;;;;;1;0;1;0;1;10305;;;;;;;;;
;;;;;1;0;1;0;1;10305;;;;;;;;;
;;;;;1;0;1;0;1;10305;;;;;;;;;
;;;;;1;0;1;0;1;10305;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;1;1;0;02340;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;1;0;0;0;1;10005;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;1;0;0;02300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;1;1;0;0;12300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;1;1;0;0;1;12005;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;1;0;0;1;1;10045;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;1;1;0;0;12300;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;1;0;0;10300;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;1;0;10040;;;;;;;;;
;;;;;0;0;0;1;1;00045;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;0;1;00005;;;;;;;;;
;;;;;0;0;0;1;1;00045;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;1;0;0;0;02000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;1;0;0;1;02005;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;1;0;1;10305;;;;;;;;;
;;;;;0;0;1;0;1;00305;;;;;;;;;
;;;;;0;0;1;0;1;00305;;;;;;;;;
;;;;;0;0;1;0;0;00300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;0;1;0;1;0;02040;;;;;;;;;
;;;;;1;1;1;0;0;12300;;;;;;;;;
;;;;;1;1;1;0;0;12300;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;1;1;0;0;0;12000;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;0;0;0;1;0;00040;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;1;0;0;0;0;10000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;1;1;00045;;;;;;;;;
;;;;;0;0;0;1;1;00045;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
;;;;;0;0;0;0;0;00000;;;;;;;;;
